OBJECTID,BUSINESSNAME,PRINCIPALOWNER,EXPIRATIONDATE,GIS_LAST_MOD_DTTM,WEBSITE,WARD,STARTDATE,PROPOSALPOINTS,PHONE,OTHERCERTIFICATIONS,ORGANIZATIONTYPE,FAX,EMAIL,DATEESTABLISHED,CONTACTNAME,CERTIFICATIONNUMBER,BUSINESSDESC,BIDPRICEREDUCTION,ADDRESS,SBE,CATEGORIES,MAR_ID,XCOORD,YCOORD,LATITUDE,LONGITUDE
977,Rehab Plus Staffing Group t/a Alignstaffing,Aaron Copeland,2020-08-16T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.alignstaffing.com,6,2017-12-11T00:00:00.000Z,7,2028880087,,Corporation,2028880599,info@alignstaffing.com,1998-10-13T00:00:00.000Z,Aaron Copeland,LSZ70990082020,"Alignstaffing is a social service, education staffing & consulting firm. Our company was established in 1998 recognizing a growing need for a high quality, dependable and efficient package of services tailored to meet a variety of social service and educational needs. Under various contracts we have provided services to federal agencies, schools and school districts, health care facilities, community-based organizations and hospitals. Currently, the company has staff in 13 states and Washington, DC including: Whether you need director-level administrators, special education teachers, dedicated aides, substitute teachers or administrative support staff, we can help. Our typical education staffing placements include: •\tDirectors of Education •\tSpecial Education Coordinators •\tSpecial Education Teachers •\tGeneral Education Teachers •\tAdministrators •\tDedicated Aides •\tSubstitute Teachers •\tTutors •\tAdministrative Support Staff When you need counselors, case managers, specialists or social workers on demand, we have access to highly-qualified social services staff in a range of focus areas. Typical social services staffing placements include: •\tLicensed Clinical Social Workers (IND) •\tLicensed Graduate Social Workers •\tClinical Psychologists •\tLicensed Professional Counselors •\tDirect Support Professionals •\tMasters of Social Work •\tCase Managers •\tBehavioral Specialists •\tCommunity Support Specialists",,111 K STREET NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",305751,399514.3,137153.5,38.9022357266061,-77.0055994187584
978,"Reignite Psychological & Consulting Services, LLC","Latoya Porterfield;Laytrayal Simmons",2019-05-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.reignitepsych.com,6,2016-04-29T00:00:00.000Z,12,2025959003,,LLC,2025959009,reignitepsych@gmail.com,2013-03-14T00:00:00.000Z,Latoya Porterfield,LSZR26819052019,"Reignite provides mental health therapy and consulting services. Our therapy services include individual, couples, group and family therapy to adolescents and adults. Our consulting services include career counseling, workshops and weight loss counseling.",,1387 H STREET NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",65344,401240.19,136906.19,38.9000071292522,-76.9857028490372
979,Reingold LINK LLC dba LINK Strategic Partners,"Jack Benson;Michael Akin;Kevin Miller;Joseph Ney",2022-01-16T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.reingoldlink.com,1,2019-01-16T00:00:00.000Z,12,2025594446,,LLC,,makin@linksp.com,2012-03-28T00:00:00.000Z,Michael Akin,LSZR32180012022,"Reingold LINK is a boutique one-stop consulting and communications firm specializing in civic, community, and stakeholder engagement.",.12,2901 14TH STREET NW WASHINGTON DC 20009 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",231552,397221.46,139904.79,38.9270160084628,-77.0320436812662
980,"Relay Technical Services, Inc.",Raymond Weaver,2020-03-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.relaytechservices.com,5,2017-03-05T00:00:00.000Z,12,7039464856,,Corporation,,rlweaver2@relaytechservices.com,2006-10-01T00:00:00.000Z,Raymond Weaver,LSDZR61362032020,Wireless Telecommunications Consulting,,34 W STREET NW WASHINGTON DC 20001 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",227753,399117.03,139014.36,38.9189986789237,-77.0101817601815
981,Reluminati LLC,Zachary Lyman,2019-06-21T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.reluminati.com,6,2016-06-07T00:00:00.000Z,10,4153362329,,LLC,,,2013-06-18T00:00:00.000Z,Zachary Lyman,LSR23897062019,"Reluminati is a strategic consulting firm that supports clients in a variety of innovative sectors. Areas of expertise include strategic renewable energy and related technology deployment, broadband initiative development and several other sectors. Special emphasis on building public private partnerships to catalyze impact.",,528 F STREET TERRACE SE WASHINGTON DC 20003 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",289667,400238.48,134893.93,38.8818807832691,-76.9972514547094
982,Friedman Capital Advisors DC,"Brian Friedman;Robin Friedman",2021-08-27T00:00:00.000Z,2019-02-08T05:02:22.000Z,briandfriedman@gmail.com,3,2018-08-27T00:00:00.000Z,12,2022714200,,LLC,,bf@friedmancap.com,2009-07-20T00:00:00.000Z,Brian Friedman,LSDR31122082021,Full service real estate firm specializing every aspect of real estate investment,.12,4344 FOREST LANE NW WASHINGTON DC 20007 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",265419,392583.42,139838.82,38.9263948241724,-77.0855314248548
983,FrontPoint Solutions LLC,Fareed Aref,2019-05-27T00:00:00.000Z,2019-02-08T05:02:22.000Z,,6,2016-05-27T00:00:00.000Z,7,7038634726,,LLC,,,2014-05-17T00:00:00.000Z,Fareed Aref,LSZ41161052019,"FrontPoint Solutions, LLC is a privately held Information Technology Solutions small business which provides IT consulting, systems design/implementation, systems integration and technical project management services to clients of all sizes.",,811 4TH STREET NW Washington DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",305624,398618.91,137011.7,38.9009573909768,-77.0159216856139
984,Fry Plumbing & Heaing,"Michael C Fry;MC Fry;Edna Fry",2020-03-17T00:00:00.000Z,2019-02-08T05:02:22.000Z,fryplumbing.com,6,2017-02-17T00:00:00.000Z,7,2025434884,,Corporation,,fryplumbing@yahoo.com,1963-05-15T00:00:00.000Z,Michael Fry,LSZ26497032020,"Fry Plumbing provides plumbing, sewer, hvac, and technical services including repairing, servicing and remodeling.",,327 L STREET NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",37331,399904.16,137293.77,38.9034994573593,-77.0011049162054
985,"Full Circle Development, Inc.",Bhavna Lee,2019-04-11T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2016-03-15T00:00:00.000Z,10,4102946855,,Corporation,2024493803,bhavna@fullcircle-development.com,2007-02-18T00:00:00.000Z,Bhavna Lee,LSR16690042019,"Real Estate Development and Consulting - Owners Representation\t - Financial analysis and modeling - Project administration, management and communication\t - A/E and contractor qualification, selection and contract negotiation - Site analysis, selection, acquisition and master planning\t - Design direction and design cost management - Project definition/building sizing - Public and regulatory approvals",,6622 7TH PLACE NW WASHINGTON DC 20012 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",250811,397959.48,144761.89,38.9707721284642,-77.0235468696526
986,"FWG Solutions, Inc.",Nshokano Katabana,2019-03-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.fwgsolutions.com,2,2016-03-15T00:00:00.000Z,12,2023910058,,Corporation,2023910061,nshokano.katabana@fwgsolutions.com,2012-01-09T00:00:00.000Z,Nshokano Katabana,LSDR7130032019,"FWG Consulting, is a full-service Information Technology (IT) solutions Integration firm, specializing in designing and deploying Cybersecurity and Engineering solutions and services. We are focused on delivering an array of services within IT and project management to commercial and government clients. We have expertise in 1. Project management 2. Telecommunication and Wireless solution design and deployment including Broadband solutions, Mobile applications, spectrum management, 3. Information Technology (IT) areas such as, software application development, database management, peoplesoft, Information Technology Outsourcing (ITO) 4. Staff Augmentation - providing contract resources in areas listed above to work on project work 5. Vendor Management and Managed Services",,1725 I STREET NW WASHINGTON DC 20006 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",279349,396499.6,137085.84,38.9016193859016,-77.0403542036148
987,G B Energie LED LLC,Gloria Herndon,2021-05-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.gbenergieled.com,6,2018-05-22T00:00:00.000Z,9,2023961315,,LLC,,,2012-03-01T00:00:00.000Z,Gloria Herndon,LSDZ8696052021,"GBE ia LED lighting Bulb & Fixture Distributor,Lighting assessment & LED Retrofit services firm.",,330 15TH STREET SE Washington DC 20003 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",289434,401469.03,135201.02,38.8846459733435,-76.9830683831246
988,G&C Services & Supply Corp.,"Eric Johnson;Gene Hale",2019-11-23T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.gandcsupply.com,6,2016-11-23T00:00:00.000Z,9,2022485070,,Corporation,8552990339,eric@gandcsupply.com,2003-09-23T00:00:00.000Z,Eric Johnson,LSZV18370112019,"Supplier of construction equiptment, materials and supplies",,840 1ST STREET NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Veteran Owned Business (VOB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",295924,399403.36,137027.15,38.9010974525568,-77.0068782868007
989,Prestige Group Inc,"Salvador Zelaya;Lilian Maldonado",2019-08-19T00:00:00.000Z,2019-02-08T05:02:22.000Z,prestigegroupinc.worldsecuresystems.com,1,2016-08-19T00:00:00.000Z,7,7039288954,,Corporation,,prestigeginc@gmail.com,2001-03-27T00:00:00.000Z,Salvador Zelaya,LSZ40359082019,"Commercial: Design and build Cubicles Traditional Floor systems, Contemporary European Replacement Bathtubs Toilets Lavatories Shower and Lavatory faucets Rain showers Residential: Design and Build New Construction Country Apartment Buildings Traditional Retail Contemporary Building & Property Maintenance European Warehouses Counter tops Medical Facilities Cabinets Installation and sales Restaurants Appliances Installation and Replacement Interior Office Build Outs Wall finishes Demolition Services Wall paper ADA Compliant Upgrades",,3501 14TH STREET NW Washington DC 20010 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",243171,397185.79,140761.32,38.9347317799431,-77.0324585598908
990,"Prestige Healthcare Resources, Inc.","Ruth Smith;John Smith",2022-02-06T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.prestigehealthcare.com,4,2019-02-06T00:00:00.000Z,7,202-558-2448,,Corporation,202-204-5758,llovett@prestigewecare.com,2009-10-31T00:00:00.000Z,Lewis Lovett,LSD61728022022,Health related services,.07,143 KENNEDY STREET NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",284032,398841.31,143216.86,38.9568557185366,-77.0133682567396
991,"Prime Source Technologies, LLC","Kooi Leng Ooi;Peng Yap",2019-05-04T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.primesource.com,2,2016-05-04T00:00:00.000Z,9,2026283339,,LLC,8886488648,pyap@primesource.com,2001-04-24T00:00:00.000Z,Peng Yap,LSDZ18657052019,"Software Development, Network Management and Emergency Management System",,1825 K STREET NW WASHINGTON DC 20006 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",240969,396319.26,137223.83,38.9028617120107,-77.0424339843465
992,"Prince Construction Company, Inc.",Alberto Gomez,2021-06-13T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.princeconstruction.com,8,2018-06-13T00:00:00.000Z,12,2028895050,,Corporation,2026104497,prince.construction@verizon.net,1988-02-26T00:00:00.000Z,Alberto Gomez,LSDZXR68490062021,Construction,.12,1111 GOOD HOPE ROAD SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",74121,400952.98,133302.74,38.8675462258881,-76.9890188586309
993,Medium Digital Services LLC,Sharif Shaarawy,2019-09-23T00:00:00.000Z,2019-02-08T05:02:22.000Z,https://sites.google.com/view/mediumds/,1,2016-09-23T00:00:00.000Z,12,2027809472,,LLC,,info@mediumds.com,2016-05-24T00:00:00.000Z,Sharif Shaarawy,LSDZR32280092019,"Medium Digital Services is a digital services startup that provides civic consultancy for state and federal government agencies in the areas of management and technology. We deploy agile methodologies and promote open source software solutions that are secure, scalable tools and platforms.",,1030 FAIRMONT STREET NW Washington DC 20001 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",243337,397691.07,139637.48,38.9246093550891,-77.0266269765841
994,"Melanie Bates Consulting, LLC",Melanie Bates,2020-12-08T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.melaniebates.net/consulting,6,2018-01-22T00:00:00.000Z,12,2024863231,,LLC,,consulting@melaniebates.net,2017-09-17T00:00:00.000Z,Melanie Bates,LSZR70434122020,"Melanie Bates Consulting, LLC is a Washington, DC-based consultancy providing superior guidance and solutions that empower clients to achieve their goals and leave a meaningful impact on the community as a whole. With a proven track record of success, MBC provides high quality services resulting in consistent attainment of optimal results. MBC specializes in local government relations, criminal justice reform, and communications.",.12,1600 PENNSYLVANIA AVENUE SE Washington DC 20003 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",311021,401572.31,134589.58,38.8791377065386,-76.981879406479
995,"Global Print Master, Inc",Longinus Ndukuba,2021-01-08T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-01-08T00:00:00.000Z,2,2025295909,,Corporation,2025295904,globalprintmaster@gmail.com,2013-06-13T00:00:00.000Z,Longinus Ndukuba,L45270012021,"Global Print Master provides a full range of marketing and branding services including graphic design, logo creation, business cards, letterhead, brochures, flyers, posters, banners and more. We offer a full range of printing services, from offset printing and binding to wide-format and full-color printing. Other genral offerings include notary servies, general fax and copy services, invitations, greetings cards, personalized calendars, portfolios and more.",,2004 RHODE ISLAND AVENUE NE WASHINGTON DC 20018 ,false,"Local Business Enterprise (LBE);",52982,402090.7,140183.31,38.9295269091398,-76.9758880264743
996,Global Vision and Development LLC,Mauro Andrade,2021-11-30T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-11-30T00:00:00.000Z,10,2026811694,,LLC,,globalvisiond@gmail.com,2012-04-12T00:00:00.000Z,Mauro Andrade,LSR52607112021,"Provide operation services, maintenance and general and consultant services",.1,842 DELAFIELD STREET NE Washington DC 20017 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",81355,400548.45,142442.06,38.9498767051855,-76.993672938774
